ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13
MED-4212,,,,0.03592711,,,0.95757675,,,,,,,
MED-4213,,0.15970725,,,0.05983886,,0.77507013,,,,,,,
MED-4214,,0.06576975,,,0.15824923,,0.77011263,,,,,,,
MED-4215,,0.037560754,,,0.11297428,,0.84251004,,,,,,,
MED-4216,,0.036324963,,,0.11340046,,0.84331965,,,,,,,
MED-4217,,,,,0.349721,,0.64275825,,,,,,,
MED-4218,,0.06575522,,,0.1582556,,0.7701208,,,,,,,
MED-4219,,,,,0.48900416,,0.50734603,,,,,,,
MED-4220,,,,,0.34973273,,0.64274657,,,,,,,
MED-4221,,,,,0.46740147,,0.5242758,,,,,,,
MED-4222,,0.12756035,,,0.72299707,,0.14370422,,,,,,,
MED-4223,,0.81703895,,0.07649108,0.10197869,,,,,,,,,
MED-4224,,,,,0.7687098,0.22000691,,,,,,,,
MED-4225,,0.14594087,,,0.4262194,0.4181336,,,,,,,,
MED-4226,,,,,0.9845146,,,,,,,,,
MED-4227,,0.43980077,,,,0.5517908,,,,,,,,
MED-4228,,0.6501928,,0.2690415,0.074375406,,,,,,,,,
MED-4229,,,,0.09015173,,,0.9028172,,,,,,,
MED-4230,,0.16379912,,,,0.021282338,0.8084756,,,,,,,
MED-4231,,0.88260204,,0.10742439,,,,,,,,,,
MED-4232,,0.83191144,,,,,0.1617824,,,,,,,
MED-4233,,,,0.19657467,0.10696373,,0.6919685,,,,,,,
MED-4234,,0.19912368,,,,0.29096344,0.5003218,,,,,,,
MED-4235,,,,0.2042335,,,0.4062805,,,,,,0.37200725,
MED-4236,,0.13891718,,,,,,,,,,,0.85099465,
MED-4237,,0.9814115,,,,,,,,,,,,
MED-4238,,,,,0.4762952,,0.5150445,,,,,,,
MED-4239,,,,,0.47629252,,0.5150472,,,,,,,
MED-4240,,,,,0.46739495,,0.52428234,,,,,,,
MED-4241,,,,,0.46741572,,0.52426153,,,,,,,
MED-4242,,0.0657837,,,0.15824309,,0.7701049,,,,,,,
MED-4243,,,,,,,0.995285,,,,,,,
MED-4244,,,,,,0.9008392,0.09083499,,,,,,,
MED-4245,,,,,,,0.9938061,,,,,,,
MED-4246,,,,,,,0.9919904,,,,,,,
MED-4247,,,,,,,0.98793614,,,,,,,
MED-4248,,,,,,0.90085566,0.09081854,,,,,,,
MED-4249,,,,,,,0.9933172,,,,,,,
MED-4250,,,,,,,0.99192154,,,,,,,
MED-4251,,,,,,0.7134986,0.26862884,,,,,,,
MED-4252,,0.4898419,,,,,0.5037108,,,,,,,
MED-4253,,,,,,0.22109123,0.7673169,,,,,,,
MED-4254,,,,,,,0.9960632,,,,,,,
MED-4255,,,,,,0.90086824,0.090805925,,,,,,,
MED-4256,,0.14303169,,,,,0.73642427,,,,,0.1123511,,
MED-4257,,0.6977147,,,,,0.29469422,,,,,,,
MED-4258,,0.08427041,,,,,0.90846413,,,,,,,
MED-4259,,0.683685,,,,,0.3100564,,,,,,,
MED-4260,,0.6296426,,,,,0.36471662,,,,,,,
MED-4261,,0.6296234,,,,,0.36473575,,,,,,,
MED-4262,,,,,,0.2633999,0.7296271,,,,,,,
MED-4263,,,,,0.39480805,0.30533275,0.2937107,,,,,,,
MED-4264,,0.20053677,,,,0.24579568,0.16380444,,,,0.38364887,,,
MED-4265,,,,,,0.3045791,0.5833636,,,,0.08748886,,,
MED-4266,,,,,0.3949498,0.30734158,0.29318783,,,,,,,
MED-4267,,,,,0.7465756,,0.24283186,,,,,,,
MED-4268,,,,,0.30979657,0.5948295,0.08589832,,,,,,,
MED-4269,,,,,0.9672709,,0.025272034,,,,,,,
MED-4270,,,0.29453626,,0.03512182,0.23902525,0.42550454,,,,,,,
MED-4271,,,,,0.99486625,,,,,,,,,
MED-4272,,,,,0.26715088,0.2482843,0.4747336,,,,,,,
MED-4273,,,,,,,0.69581735,,0.29475257,,,,,
MED-4274,,,,,,0.9889404,,,,,,,,
MED-4275,,0.09933983,,,,,0.8956438,,,,,,,
MED-4276,,,,,0.30976433,0.59483796,0.08592217,,,,,,,
MED-4277,,0.5193601,,,0.14817274,,0.10699144,,0.21903685,,,,,
MED-4278,,0.55982435,,,,,0.43434334,,,,,,,
MED-4279,,,,,,,0.9915522,,,,,,,
MED-4280,,,,,0.7454486,,0.2471581,,,,,,,
MED-4281,,,,,0.745452,,0.24715468,,,,,,,
MED-4282,,,,,,,0.9915522,,,,,,,
MED-4283,,,,,,,0.9915522,,,,,,,
MED-4284,,,,,,0.19037,0.80318046,,,,,,,
MED-4285,,,,,,,0.99115396,,,,,,,
MED-4286,,,,,,,0.9915522,,,,,,,
MED-4287,,,0.15773045,,,,0.834102,,,,,,,
MED-4288,,0.036573112,,,,,0.9586896,,,,,,,
MED-4289,,0.23176777,,,,,0.7612045,,,,,,,
MED-4290,,0.6837084,,,,,0.3100329,,,,,,,
MED-4291,,0.47543332,,,,,0.516977,,,,,,,
MED-4292,,,,,,,0.99115396,,,,,,,
MED-4293,,,,0.7743784,,,0.2158741,,,,,,,
MED-4294,,,,,,,0.9907059,,,,,,,
MED-4295,,,,0.77439237,,,0.2158602,,,,,,,
MED-4296,,,,,,,0.99316627,,,,,,,
MED-4297,,,,,0.25347188,,0.73919827,,,,,,,
MED-4298,,,,,0.25344437,,0.7392257,,,,,,,
MED-4299,,0.041119207,,,,0.44475436,0.5082604,,,,,,,
MED-4300,,,,,,0.70827496,0.28163004,,,,,,,
MED-4301,,,,,,,0.9939286,,,,,,,
MED-4302,,,,,0.04083764,,0.95114917,,,,,,,
MED-4303,,,,,,,0.6637412,0.32898808,,,,,,
MED-4304,,,,,,,0.9927378,,,,,,,
MED-4305,,,,,,,0.9885302,,,,,,,
MED-4306,,,,,0.47263214,,0.5094929,,,,,,,
MED-4307,,,,,,,0.9927378,,,,,,,
MED-4308,,,,,,,0.99340713,,,,,,,
MED-4309,,,,0.30038103,0.4780826,,0.21351324,,,,,,,
MED-4310,,0.6491046,,,,,0.3446789,,,,,,,
MED-4311,,0.63090694,,,,,0.36223385,,,,,,,
MED-4312,,,,,0.44262674,,,,,,,,0.539119,
MED-4313,,0.09948405,,,,,0.8954995,,,,,,,
MED-4314,,0.15311149,,,,0.33242455,0.50563335,,,,,,,
MED-4315,,0.16116987,,,,,0.8265768,,,,,,,
MED-4316,,,,,0.5207137,0.47189108,,,,,,,,
MED-4317,,,,,,0.9821427,,,,,,,,
MED-4318,,,,0.46406817,,,0.52895784,,,,,,,
MED-4319,,,,0.71508795,0.20015807,,0.0776724,,,,,,,
MED-4320,,,,0.50116014,0.043392017,0.29663697,0.1525431,,,,,,,
MED-4321,,,,,,,0.99185,,,,,,,
MED-4322,,,,,,0.7003847,0.29008716,,,,,,,
MED-4323,,,,,0.2706489,0.5859663,0.134551,,,,,,,
MED-4324,,0.50815856,,,,,0.48548868,,,,,,,
MED-4325,,,,,,,0.79030204,,,,,,,0.20249143
MED-4326,,,,,,,0.98022354,,,,,,,
MED-4327,,,,0.4165117,,,0.57406276,,,,,,,
MED-4328,,0.052980337,,,,0.29701614,,,,,,,0.6442224,
MED-4329,,,,,0.3680981,,0.45801747,,,0.16686425,,,,
MED-4330,,0.8681477,,,0.12391069,,,,,,,,,
MED-4331,,,,,,,0.992256,,,,,,,
MED-4332,,,,,0.8314221,,,,0.16266182,,,,,
MED-4333,,,,,,,0.992627,,,,,,,
MED-4334,,,,,0.95725346,,,,0.035477713,,,,,
MED-4335,,,,,0.72490525,,0.26437566,,,,,,,
MED-4336,,0.13769783,,,,,0.85521394,,,,,,,
MED-4337,,,,,0.9598108,,,,0.0329204,,,,,
MED-4338,,,,,,,0.99321955,,,,,,,
MED-4339,,0.044759292,,,0.47480002,0.15492848,0.31929988,,,,,,,
MED-4340,,,,,0.22590905,0.15656932,0.60933,,,,,,,
MED-4341,,,,,,,0.99219257,,,,,,,
MED-4342,,0.81689715,,,,,0.1766538,,,,,,,
MED-4343,,0.044542573,,,0.4745584,0.15555128,0.31913537,,,,,,,
MED-4344,,0.044164084,,,0.4747236,0.15523633,0.3196636,,,,,,,
MED-4345,,0.91383094,,,0.07952351,,,,,,,,,
MED-4346,,0.42748865,,,0.15842356,,0.40851143,,,,,,,
MED-4347,,,,,,,0.99404633,,,,,,,
MED-4348,,,,,0.12157912,,0.8720215,,,,,,,
MED-4349,,0.041609183,,,0.47473505,0.15576282,0.32168064,,,,,,,
MED-4350,,,,,,,0.88175106,,,,0.111618936,,,
MED-4351,,,,,0.98477197,,,,,,,,,
MED-4352,,,,,0.1294316,,0.8318575,,0.028624138,,,,,
MED-4353,,,,,,,0.99155635,,,,,,,
MED-4354,,,,,,0.9423678,0.050363954,,,,,,,
MED-4355,,,,,,0.33509842,,,,,,,0.65376365,
MED-4356,,,,,,,0.11608534,,0.07455501,,,,0.8022762,
MED-4357,,,,,0.4359614,,,0.40332472,0.15308069,,,,,
MED-4358,,,,,,0.80081403,0.027645731,,0.16425991,,,,,
MED-4359,,,,,,0.8336631,0.13569865,,,,,,,
MED-4360,,,,,,,0.046765815,,0.93673533,,,,,
MED-4361,,,,,,0.84604156,,,0.14755608,,,,,
MED-4362,,,,,,0.27944627,0.18930033,,0.06685585,,,,,0.45956865
MED-4363,,,,,,,,,0.9926849,,,,,
MED-4364,,0.12298659,,,,0.37118036,,,0.48754796,,,,,
MED-4365,,0.15294093,,,0.42260244,0.41509715,,,,,,,,
MED-4366,,,,,,0.8339694,0.15753765,,,,,,,
MED-4367,,0.03309547,,,,0.33587918,0.2645915,,,,,0.20385323,0.15814355,
MED-4368,,,,,,0.7818322,0.21225278,,,,,,,
MED-4369,,0.12877136,,,,,0.43337038,,,,,,0.43425223,
MED-4370,,0.03616321,,,,0.33657104,0.26168117,,,,,0.20248121,0.15866627,
MED-4371,,,,,,0.7818215,0.21226357,,,,,,,
MED-4372,,,,,,0.78693944,0.20284815,,,,,,,
MED-4373,,,,0.5399128,,,0.43966603,,,,,,,
MED-4374,,0.089196965,,,,0.9044338,,,,,,,,
MED-4375,0.19590238,,,,,0.039529197,0.25926206,,0.4997228,,,,,
MED-4376,0.12991165,0.37593204,,,,,0.2876616,,0.20182355,,,,,
MED-4377,,0.99232346,,,,,,,,,,,,
MED-4378,,0.58965355,,,,,0.40282634,,,,,,,
MED-4379,,,,,,,0.055320613,,0.93983346,,,,,
MED-4380,,0.017523376,,,0.22577305,0.2194657,,,0.2961231,,,0.23701715,,
MED-4381,,,,,0.19884337,,,,0.7897198,,,,,
MED-4382,,0.9477006,,,,,0.046175092,,,,,,,
MED-4383,,0.9414709,,,,,0.05222291,,,,,,,
MED-4384,,0.6105575,,0.10530768,,,0.2772985,,,,,,,
MED-4385,,,,,0.13841972,,0.09100185,,,,,,0.75901264,
MED-4386,,,,,,,0.99071276,,,,,,,
MED-4387,,0.776637,,,,,0.21666445,,,,,,,
MED-4388,,0.71594,,,,,0.2752176,,,,,,,
MED-4389,,,,,,0.1820168,0.8063949,,,,,,,
MED-4390,,,,,0.71386105,,0.2769193,,,,,,,
MED-4391,,0.38183227,,,0.60642284,,,,,,,,,
MED-4392,,,,,0.29547733,0.07438549,0.18084596,,,,,,0.43846223,
MED-4393,,0.12819126,,0.27201247,,,0.5953051,,,,,,,
MED-4394,,0.04038408,,,0.75733733,0.19658028,,,,,,,,
MED-4395,,0.99089086,,,,,,,,,,,,
MED-4396,,0.99032485,,,,,,,,,,,,
MED-4397,,0.9914788,,,,,,,,,,,,
MED-4398,,0.99089086,,,,,,,,,,,,
MED-4399,,0.18971875,0.35257185,,0.26046777,,0.0714556,,0.1205984,,,,,
MED-4400,,,,,0.9920598,,,,,,,,,
MED-4401,,0.07749677,,,0.6111792,0.044930853,,,0.25646037,,,,,
MED-4402,,0.07755931,,,0.6114474,0.04448843,,,0.25657198,,,,,
MED-4403,,,,,,0.4238707,,0.56942785,,,,,,
MED-4404,,,,,,,0.9889389,,,,,,,
MED-4405,,,,,0.057450138,0.14042276,0.659811,,0.1333789,,,,,
MED-4406,,0.9925059,,,,,,,,,,,,
MED-4407,,0.12315955,,,0.77601063,,0.094221,,,,,,,
MED-4408,,,,,0.5274724,,0.13606572,0.33021984,,,,,,
MED-4409,,0.11979119,,,,,0.87262005,,,,,,,
MED-4410,,0.7035004,,,,,0.288559,,,,,,,
MED-4411,,0.11980311,,,,,0.8726081,,,,,,,
MED-4412,,0.17763351,,,,,0.8155575,,,,,,,
MED-4413,,,,,0.25698912,,0.44884932,,,,0.28645444,,,
MED-4414,,0.86483264,,,,,0.12604634,,,,,,,
MED-4415,,,,,0.47900012,,0.5083884,,,,,,,
MED-4416,,,,,,,0.99256736,,,,,,,
MED-4417,,,,,,,0.99232465,,,,,,,
MED-4418,,0.14058296,,,0.45780513,,0.39341915,,,,,,,
MED-4419,,,,0.39420065,0.20976664,,0.07344784,,0.017555509,,,,0.29708678,
MED-4420,,,,,0.10099504,,0.68149626,,,,,,0.21168639,
MED-4421,,,,,,,0.8787272,,,,,,0.113400206,
MED-4422,,,,,0.035131693,,0.5770702,,,,,,0.38233864,
MED-4423,,,,,,,0.010676821,,,,,,0.9831064,
MED-4424,,0.82455736,,,,,0.17092787,,,,,,,
MED-4425,,,,,,,0.9945667,,,,,,,
MED-4426,,0.3736263,,,,,,,0.25830615,,,,,0.36110914
MED-4427,,0.36127874,,0.47097424,,,,,0.14945142,,,,,
MED-4428,,,,,,0.30920243,,,0.68359005,,,,,
MED-4429,,0.22476521,,,,0.24486597,,,0.52560484,,,,,
MED-4430,,,,,0.29472172,0.69846964,,,,,,,,
MED-4431,,0.61170304,,,,0.33538225,,,0.04641655,,,,,
MED-4432,,0.7967195,,,,,,,0.19774662,,,,,
MED-4433,,0.79674125,,,,,,,0.19772483,,,,,
MED-4434,,0.85528404,,,,,,,0.13676946,,,,,
MED-4435,,0.9798762,,,0.0128574595,,,,,,,,,
MED-4436,,0.97986233,,,0.012871358,,,,,,,,,
MED-4437,,,,,,,0.19616932,,0.79723394,,,,,
MED-4438,,,,,0.08580162,0.2702175,0.6364191,,,,,,,
MED-4439,,,,,,,0.60938495,,,0.38363874,,,,
MED-4440,,0.99306667,,,,,,,,,,,,
MED-4441,,0.68674034,,0.30779812,,,,,,,,,,
MED-4442,,,,,0.04304942,0.95099574,,,,,,,,
MED-4443,,,,0.53403604,,0.45747417,,,,,,,,
MED-4444,,0.13009746,,,0.18504356,0.67081505,,,,,,,,
MED-4445,,0.99148005,,,,,,,,,,,,
MED-4446,,,,0.9890697,,,,,,,,,,
MED-4447,,,,0.9925092,,,,,,,,,,
MED-4448,,0.5424793,,0.45012856,,,,,,,,,,
MED-4449,,0.99301714,,,,,,,,,,,,
MED-4450,,0.99301714,,,,,,,,,,,,
MED-4451,,,,,0.53592306,0.08892261,,,0.3701774,,,,,
MED-4452,,0.7256224,,,,0.14170225,0.12746896,,,,,,,
MED-4453,,,,,,,0.54143345,0.44697908,,,,,,
MED-4454,,,,,,,0.54140604,0.44700652,,,,,,
MED-4455,,,,0.58342797,,0.032888427,0.17728281,0.19799209,,,,,,
MED-4456,,0.10071226,,,0.14615962,,0.56355786,0.18457115,,,,,,
MED-4457,,,,,0.994156,,,,,,,,,
MED-4458,,,,,0.81680244,,0.12600692,0.051839046,,,,,,
MED-4459,,,,,0.9927419,,,,,,,,,
MED-4460,,,,,0.9930163,,,,,,,,,
MED-4461,,,,,0.99274206,,,,,,,,,
MED-4462,,,,,0.9936364,,,,,,,,,
MED-4463,,,,,0.99177927,,,,,,,,,
MED-4464,,,,,0.16275334,0.8086593,,,,,,,,
MED-4465,,0.30026534,,,0.3328384,0.35533562,,,,,,,,
MED-4466,,,,,,,0.9917761,,,,,,,
MED-4467,,0.5526871,,,0.21186432,0.22690432,,,,,,,,
MED-4468,,,,,0.11484648,,0.6854525,,,,0.19459596,,,
MED-4469,,,,,0.02789429,0.5813788,0.38364074,,,,,,,
MED-4470,,0.29963008,,,0.40229583,0.1435391,0.14537202,,,,,,,
MED-4471,,0.09074839,,,0.098633744,,0.22505696,,0.09854873,,0.48362687,,,
MED-4472,,0.013522501,,,0.03973352,0.4777426,0.109247796,,0.3554932,,,,,
MED-4473,,,,,,,,,0.99268514,,,,,
MED-4474,,,,,,,0.47050005,,0.3113464,,0.08123251,0.13188647,,
MED-4475,,,,,0.58917534,0.40149835,,,,,,,,
MED-4476,,,,,,0.84038323,,,0.14832316,,,,,
MED-4477,,,,,0.23741202,,,,0.75409317,,,,,
MED-4478,,0.1886466,,,0.3981546,0.3516879,,,,,0.055882804,,,
MED-4479,,0.7548557,,,,,0.23888221,,,,,,,
MED-4480,,0.9933162,,,,,,,,,,,,
MED-4481,,0.99032557,,,,,,,,,,,,
MED-4482,,0.7890793,,,,,,,0.20319632,,,,,
MED-4483,,0.99345857,,,,,,,,,,,,
MED-4484,,0.99139905,,,,,,,,,,,,
MED-4485,,0.8046065,,,,,,,0.13270311,,0.056868475,,,
MED-4486,,0.99285555,,,,,,,,,,,,
MED-4487,,0.99404615,,,,,,,,,,,,
MED-4488,,0.18864524,,,0.39814958,0.35169122,,,,,0.05588589,,,
MED-4489,,,,,0.17983964,0.14620686,0.1831407,,0.10635485,,0.379007,,,
MED-4490,,0.08117004,,,,0.16752599,0.14512616,0.43187642,0.16745727,,,,,
MED-4491,,,,,,0.8070436,0.17996362,,,,,,,
MED-4492,,0.93688256,,,,,0.05724368,,,,,,,
MED-4493,,0.45168707,,,0.18678713,0.18428896,,,0.17043033,,,,,
MED-4494,,0.9930164,,,,,,,,,,,,
MED-4495,,,,,,,0.84911436,,,,0.1410245,,,
MED-4496,,0.7387931,,,,,0.25549188,,,,,,,
MED-4497,,,,,,,,,,,,0.8371698,,0.08483631
MED-4498,,,,,0.20128252,,,,0.5887596,,,,0.18748105,
MED-4499,,,,,0.58882385,,,,0.4056396,,,,,
MED-4500,,,,,0.34089297,,0.15732506,,0.4968655,,,,,
MED-4501,,,,,0.3407742,,0.15749471,,0.4968146,,,,,
MED-4502,,,,,,0.18287073,0.803069,,,,,,,
MED-4503,,,,,0.41557914,,0.41399482,,,,0.16248369,,,
MED-4504,,,,,0.05496838,,0.93838334,,,,,,,
MED-4505,,,,,0.19683611,,0.66870904,,,,0.12875727,,,
MED-4506,,,,,,,0.8491163,,,,0.14102247,,,
MED-4507,,,,,0.16939679,,0.43033263,,,,0.39387894,,,
MED-4508,,,,,0.41560212,,0.41397804,,,,0.16247752,,,
MED-4509,,,,,,,0.9929639,,,,,,,
MED-4510,,,,,,,0.9931186,,,,,,,
MED-4511,,,,,,,0.9920552,,,,,,,
MED-4512,,,,0.39919516,,,0.5920519,,,,,,,
MED-4513,,,0.25902995,,,,0.7333773,,,,,,,
MED-4514,,0.7176401,,,,,0.27703428,,,,,,,
MED-4515,,,,,,,0.99331844,,,,,,,
MED-4516,,,,,0.03175022,,0.96052384,,,,,,,
MED-4517,,0.2310364,,,,,0.7614421,,,,,,,
MED-4518,,,,,0.18894054,,0.47314245,,,,0.33130956,,,
MED-4519,,,,,,,0.9929102,,,,,,,
MED-4520,,,,,0.22593902,0.15653107,0.60933834,,,,,,,
MED-4521,,,,,,,0.9929102,,,,,,,
MED-4522,,,,,,,0.9929102,,,,,,,
MED-4523,,,,,,,0.36237806,,,,0.6307619,,,
MED-4524,,,,,0.25203043,,,,,,0.74261034,,,
MED-4525,,,,,0.98671657,,,,,,,,,
MED-4526,,,,0.21558604,0.65825814,,,,0.11887219,,,,,
MED-4527,,,,,0.990517,,,,,,,,,
MED-4528,0.67109853,0.15111044,,,,,0.08471426,,0.08906193,,,,,
MED-4529,0.6356451,0.13398793,,,,0.060586825,0.101848885,,0.064338595,,,,,
MED-4530,0.4505868,,,,,,,,0.53855616,,,,,
MED-4531,0.6722869,,,,,,0.3225789,,,,,,,
MED-4532,,,,,0.99274284,,,,,,,,,
MED-4533,0.67085016,0.15221383,,,,,0.08305909,,0.08986213,,,,,
MED-4534,,,,,0.9895551,,,,,,,,,
MED-4535,0.45049512,,,,,,,,0.538648,,,,,
MED-4536,,,,,0.9948677,,,,,,,,,
MED-4537,,,,,0.9919922,,,,,,,,,
MED-4538,,,,,0.10439228,,0.8838566,,,,,,,
MED-4539,,,,,,0.99232066,,,,,,,,
MED-4540,,,,0.50189555,0.018455205,,0.47340924,,,,,,,
MED-4541,,0.9932689,,,,,,,,,,,,
MED-4542,,,,,0.9919922,,,,,,,,,
MED-4543,,,,,0.9919922,,,,,,,,,
MED-4544,,,,,0.9926209,,,,,,,,,
MED-4545,,,,,0.9169215,,0.0758087,,,,,,,
MED-4546,,,,0.46465153,,,0.5306863,,,,,,,
MED-4547,,,,0.61119723,,,,,0.3792717,,,,,
MED-4548,,0.49994183,,,,,,,0.49374908,,,,,
MED-4549,,0.77450347,,,,,0.22056821,,,,,,,
MED-4550,,,,,,,0.99415654,,,,,,,
MED-4551,,0.7745145,,,,,0.22055715,,,,,,,
MED-4552,,,,,0.3846157,0.6075139,,,,,,,,
MED-4553,,,,,0.3846345,0.60749507,,,,,,,,
MED-4554,,,,,,0.69105226,0.3018011,,,,,,,
MED-4555,,0.9937219,,,,,,,,,,,,
MED-4556,,0.25538749,,,,,0.73332936,,,,,,,
MED-4557,,0.35307795,,,,0.031377643,0.6108875,,,,,,,
MED-4558,,,,,,0.35291412,0.63744634,,,,,,,
MED-4559,,0.3514512,,,,0.03535728,0.6085347,,,,,,,
MED-4560,,,,,,0.35293704,0.63742346,,,,,,,
MED-4561,,0.22087015,,,,,0.77186,,,,,,,
MED-4562,,0.22085372,,,,,0.77187645,,,,,,,
MED-4563,,,,,,,0.17979811,,,,,,0.8160188,
MED-4564,,,,,,,,,,,,,0.9916303,
MED-4565,,,,,,,0.25733998,,0.4297455,,0.30681917,,,
MED-4566,,,,,,,0.9925676,,,,,,,
MED-4567,,0.25262612,,,,0.060113855,0.68116736,,,,,,,
MED-4568,,,,,,0.529303,0.45510566,,,,,,,
MED-4569,,0.11492267,,,,0.12652725,0.7500001,,,,,,,
MED-4570,,0.14786339,,,,,0.8403867,,,,,,,
MED-4571,,,,,,0.5293395,0.45506918,,,,,,,
MED-4572,,,,,,0.52862036,0.45578828,,,,,,,
MED-4573,,0.11486118,,,,0.12684987,0.74973905,,,,,,,
MED-4574,,0.25250992,,,,0.06059775,0.68079966,,,,,,,
MED-4575,,,,,,0.52936983,0.45503882,,,,,,,
MED-4576,,,,0.48795035,0.50091237,,,,,,,,,
MED-4577,,,,0.6145843,0.37769035,,,,,,,,,
MED-4578,,,,,,,0.99212605,,,,,,,
MED-4579,,,,,0.98990196,,,,,,,,,
MED-4580,,,,,0.21900497,,0.55184525,,,,,,0.22050913,
MED-4581,,0.48457676,,,,,0.5070171,,,,,,,
MED-4582,,0.7565808,,,,,0.088733144,,,,,,0.14719853,
MED-4583,,0.08740259,,,,,0.9067625,,,,,,,
MED-4584,,,,0.6145871,0.3776875,,,,,,,,,
MED-4585,,,,0.6145639,0.37771076,,,,,,,,,
MED-4586,,,,,0.98990196,,,,,,,,,
MED-4587,,,,0.2502227,0.43590993,,0.30479777,,,,,,,
MED-4588,,,,,0.39028668,,0.6033139,,,,,,,
MED-4589,,,,,0.9919199,,,,,,,,,
MED-4590,,,,,0.98990196,,,,,,,,,
MED-4591,,,,,0.9921928,,,,,,,,,
MED-4592,,,,,,,,,0.986725,,,,,
MED-4593,,,,,,,,,0.9918522,,,,,
MED-4594,,,,,,,,,0.986725,,,,,
MED-4595,,,,,,,0.29004604,,,,,,0.6847229,
MED-4596,,,,,,0.28283146,,,0.6885848,,,,,
MED-4597,,0.08993703,,,,0.20942624,0.5287294,,,,,,,0.16746831
MED-4598,,0.089520335,,,,0.20955141,0.5289987,,,,,,,0.1674906
MED-4599,,,,,,,0.5369976,,,0.45573503,,,,
MED-4600,,,,,,0.22209793,0.76108384,,,,,,,
MED-4601,,0.06646438,,,,0.8105338,0.11805785,,,,,,,
MED-4602,,,,,,0.99250674,,,,,,,,
MED-4603,,0.15208434,,,,0.101609945,0.7407705,,,,,,,
MED-4604,,,,,0.879687,,0.112057894,,,,,,,
MED-4605,,,,,0.5444823,,,0.44271857,,,,,,
MED-4606,,,,,0.8286267,,0.16312596,,,,,,,
MED-4607,,,,,0.544369,,0.043749712,0.4047343,,,,,,
MED-4608,,,,,,,0.99450314,,,,,,,
MED-4609,,,,,,0.9938042,,,,,,,,
MED-4610,,,,,,0.9008694,0.09080476,,,,,,,
MED-4611,,0.7491094,,0.20486906,,0.040560793,,,,,,,,
MED-4612,,,,,0.4889954,,0.50735474,,,,,,,
MED-4613,,,,,,0.9008701,0.090804055,,,,,,,
MED-4614,,0.74825823,,0.20429134,,0.041989654,,,,,,,,
MED-4615,,0.531661,,,,,0.46163988,,,,,,,
MED-4616,,,,,,,0.98793614,,,,,,,
MED-4617,,0.74982435,,0.2053534,,0.039361537,,,,,,,,
MED-4618,,,,,0.6013679,,0.34084445,0.051287767,,,,,,
MED-4619,,,,,0.9919931,,,,,,,,,
MED-4620,,,,,0.9882431,,,,,,,,,
MED-4621,,,,0.09729447,0.21019934,,0.6851545,,,,,,,
MED-4622,,0.60145646,,,,0.13579175,,,0.20228097,,,0.05397121,,
MED-4623,,,,,,,0.91614217,,,,0.076061144,,,
MED-4624,,,,,,,,,0.99011564,,,,,
MED-4625,,,,,,,0.9197356,,0.069270976,,,,,
MED-4626,,,,,,,0.67234945,,0.32251447,,,,,
MED-4627,,,,,0.12159479,,0.87200576,,,,,,,
MED-4628,,0.46884817,,,0.032870635,,0.49262586,,,,,,,
MED-4629,,,,,,,0.9933625,,,,,,,
MED-4630,,,,,0.9859249,,,,,,,,,
MED-4631,,,,,,,0.9932182,,,,,,,
MED-4632,,,,,,,0.9913979,,,,,,,
MED-4633,,0.09377191,,,,,0.90005773,,,,,,,
MED-4634,,,,,,,0.99022037,,,,,,,
MED-4635,,0.2219942,,,,0.701675,0.069611095,,,,,,,
MED-4636,,,,,0.07874125,0.7775773,0.14030741,,,,,,,
MED-4637,,,0.12717326,,,0.25272903,0.48208746,,,,,,,0.12452481
MED-4638,,0.8519148,,,,,,,,,,,,0.13876636
MED-4639,,0.23104799,,,,,0.76143056,,,,,,,
MED-4640,,,,,0.07879529,0.77753085,0.14029977,,,,,,,
MED-4641,,0.3489535,,0.085333295,,,0.17649592,,,,,,0.37223247,
MED-4642,,,,,,,0.99212676,,,,,,,
MED-4643,,0.99089384,,,,,,,,,,,,
MED-4644,,,,,,,0.98907095,,,,,,,
MED-4645,,0.87904555,,,,,0.11294181,,,,,,,
MED-4646,,0.9230242,,,,,0.06911008,,,,,,,
MED-4647,,0.9241319,,,,,0.06762351,,,,,,,
MED-4648,,0.030566722,,,0.9608591,,,,,,,,,
MED-4649,,,,,0.9933609,,,,,,,,,
MED-4650,,0.03056896,,,0.9608569,,,,,,,,,
MED-4651,,0.99274373,,,,,,,,,,,,
MED-4652,,0.13009267,,,0.18505016,0.67081326,,,,,,,,
MED-4653,,0.46571583,,,,,0.012449288,,0.51597,,,,,
MED-4654,,,,,,,,,,,,,0.9908888,
MED-4655,,0.18197939,,,,,0.081825085,,0.7290477,,,,,
MED-4656,,0.4196697,,,,,0.068948716,,0.5067834,,,,,
MED-4657,,,,,0.13017702,,0.20645174,,,,,,0.6544379,
MED-4658,,,,,0.50883025,,0.48322693,,,,,,,
MED-4659,,,,,0.13019186,,0.206408,,,,,,0.65446675,
MED-4660,,,,,,0.10154858,,,0.37930137,,,0.51173174,,
MED-4661,,,,,,,0.5644127,,0.43019375,,,,,
MED-4662,,0.17708257,,,,0.14705308,,,,,,0.6620699,,
MED-4663,0.15147787,0.29980218,,,,0.36809692,,,0.1717944,,,,,
MED-4664,,0.40604934,,,,,,,,,,0.57446164,,
